molecule_chembl_id,canonical_smiles,pIC50,bioactivity_class,target_chembl_ID
CHEMBL4535757,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,8.301029995663981,active,CHEMBL614725
CHEMBL4450657,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,8.301029995663981,active,CHEMBL614725
CHEMBL2435248,CN1CCN(CCn2c(=O)c3cc(NCCCN4CCOCC4)c4c(=O)n(CCN5CCN(C)CC5)c(=O)c5cc(NCCCN6CCOCC6)c(c2=O)c3c54)CC1,8.301029995663981,active,CHEMBL614725
CHEMBL2203744,CN(C(=S)NN=C(c1ccccn1)c1ccccn1)C1CCCCC1,8.301029995663981,active,CHEMBL614725
CHEMBL4450519,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)[C@@H](C)C1,8.301029995663981,active,CHEMBL614725
CHEMBL498271,C=C(c1ccc(OC)c(O)c1)c1cc(OC)c(OC)c(OC)c1,8.301029995663981,active,CHEMBL614725
CHEMBL3672295,Cc1cc(O)c(-c2ccc([C@@H](C)CN)cc2)c2c1[nH]c(=O)c1sccc12,8.2839966563652,active,CHEMBL614725
CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,8.234480456902048,active,CHEMBL614725
CHEMBL4465551,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4F)c(Cl)cc23)[C@@H](C)C1,8.221848749616356,active,CHEMBL614725
CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,8.221848749616356,active,CHEMBL614725
CHEMBL4103012,O=c1c2ccc3c(=O)n(CCCN4CCOCC4)c(=O)c4c(NCCN5CCCC5)cc(c(=O)n1CCCN1CCOCC1)c2c34,8.154901959985743,active,CHEMBL614725
CHEMBL1233002,CCCCCCC/C=C/C=C/C(=O)N[C@H](C(=O)N[C@H]1C[C@@H](O)CCNC(=O)/C=C/[C@H](C)NC1=O)[C@@H](C)O,8.154901959985743,active,CHEMBL614725
CHEMBL67,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,8.142667503568731,active,CHEMBL614725
CHEMBL2420629,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1,8.130768280269024,active,CHEMBL614725
CHEMBL254849,COc1ccc(CS(=O)(=O)/C=C/c2c(OC)cc(OC)cc2OC)cc1,8.096910013008056,active,CHEMBL614725
CHEMBL4441771,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ncnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,8.045757490560675,active,CHEMBL614725
CHEMBL3216446,Cl.Cl.N=C(N)c1ccc2nc(-c3ccc(-c4nc5ccc(C(=N)N)cc5s4)o3)sc2c1,8.0,active,CHEMBL614725
CHEMBL3215587,Cl.Cl.N=C(N)c1ccc2nc(-c3ccc(-c4nc5ccc(C(=N)N)cc5s4)s3)sc2c1,8.0,active,CHEMBL614725
CHEMBL2335138,CN1CCN(CCCNc2cc3c(=O)n(CCCN4CCOCC4)c(=O)c4c(NCCCN5CCN(C)CC5)cc5c(=O)n(CCCN6CCOCC6)c(=O)c2c5c34)CC1,8.0,active,CHEMBL614725
CHEMBL2335142,CN1CCN(CCNc2cc3c(=O)n(CCCN4CCOCC4)c(=O)c4c(NCCN5CCN(C)CC5)cc5c(=O)n(CCCN6CCOCC6)c(=O)c2c5c34)CC1,8.0,active,CHEMBL614725
CHEMBL4078023,Cc1nc(C)c(/C=C2\CN(C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,8.0,active,CHEMBL614725
CHEMBL3215586,Cl.Cl.c1cc(-c2ccc(-c3nc4ccc(C5=NCCN5)cc4s3)o2)ccc1C1=NCCN1,8.0,active,CHEMBL614725
CHEMBL4159771,COc1c(Br)c2c(c(OC)c1OC)-c1cc3cc(CO)[nH]c3cc1[C@@H](NC(C)=O)CC2,8.0,active,CHEMBL614725
CHEMBL109480,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,7.996108833763089,active,CHEMBL614725
CHEMBL4452622,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cccc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,7.9586073148417755,active,CHEMBL614725
CHEMBL4439782,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)CC1,7.9586073148417755,active,CHEMBL614725
CHEMBL18351,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC)cc1O,7.920818753952375,active,CHEMBL614725
CHEMBL4450041,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4ccccc4O)c(Cl)cc23)[C@@H](C)C1,7.886056647693162,active,CHEMBL614725
CHEMBL837,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,7.886056647693162,active,CHEMBL614725
CHEMBL4449810,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,7.853871964321763,active,CHEMBL614725
CHEMBL4465918,O=C(CCCC(=O)N1C[C@@H](CCl)c2c1cc(O)c1ccccc21)N1C[C@@H](CCl)c2c1cc(O)c1ccccc21,7.85078088734462,active,CHEMBL614725
CHEMBL90555,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,7.823908740944319,active,CHEMBL614725
CHEMBL252164,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,7.82131076022441,active,CHEMBL614725
CHEMBL4591772,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4ccccc4Cl)c(Cl)cc23)[C@@H](C)C1,7.795880017344076,active,CHEMBL614725
CHEMBL4097664,COc1cc2c(c(OC)c1OC)-c1cc3cc(COC(C)=O)oc3cc1C(=O)CC2,7.795880017344076,active,CHEMBL614725
CHEMBL4458041,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C(C)C)ccnc3C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,7.795880017344076,active,CHEMBL614725
CHEMBL888,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,7.795880017344076,active,CHEMBL614725
CHEMBL4070492,COc1cc2c(c(OC)c1OC)-c1cc3cc(CO)oc3cc1C(O)CC2,7.795880017344076,active,CHEMBL614725
CHEMBL4569344,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4cc(O)cc5ccccc45)c(Cl)cc23)CC1,7.769551078621726,active,CHEMBL614725
CHEMBL507361,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,7.769551078621726,active,CHEMBL614725
CHEMBL1972860,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,7.766749990458901,active,CHEMBL614725
CHEMBL4454645,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4Cl)c(Cl)cc23)[C@@H](C)C1,7.744727494896693,active,CHEMBL614725
CHEMBL2146520,CCCCCCC/C=C/C=C/C(=O)N[C@H](C(=O)N[C@H]1CCCCNC(=O)/C=C/[C@H](C)NC1=O)[C@@H](C)O,7.744727494896693,active,CHEMBL614725
CHEMBL519668,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccccc3)nn2)c1)NO,7.698970004336019,active,CHEMBL614725
CHEMBL4476547,CN1C/C(=C\c2ccc(N(C)C)cc2[N+](=O)[O-])C(=NO)/C(=C/c2ccc(N(C)C)cc2[N+](=O)[O-])C1,7.698970004336019,active,CHEMBL614725
CHEMBL464221,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(I)c1F,7.698970004336019,active,CHEMBL614725
CHEMBL1083151,COc1cc(Nc2nccc(-c3sc(C)nc3C)n2)cc(OC)c1OC,7.657577319177793,active,CHEMBL614725
CHEMBL4469638,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4F)c(Cl)cc23)CC1,7.657577319177793,active,CHEMBL614725
CHEMBL2376666,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1cccc(NS(N)(=O)=O)c1,7.638272163982407,active,CHEMBL614725
CHEMBL2172463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H]2[C@H](OCN2C(=O)OCc2ccc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](C)NC(=O)CNC(C)=O)cc2)[C@H](C)O1.O=P(O)(O)O,7.630042392653947,active,CHEMBL614725
CHEMBL325023,Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCN(C)CC4)cccc2-3)s1,7.585026652029183,active,CHEMBL614725
CHEMBL1172549,COc1cc(C(=O)/C=C/c2c[nH]c3ccccc23)cc(OC)c1OC,7.522878745280337,active,CHEMBL614725
CHEMBL4093642,COc1cc(Br)c(/C=C2\CN(C(C)C)CC(=C\c3nc(C)c(C)nc3C)/C2=N/O)cc1OC,7.522878745280337,active,CHEMBL614725
CHEMBL3672369,Cc1cc(O)c(-c2ccc([C@@H](C)CN(C)C)cc2)c2c1[nH]c(=O)c1sccc12,7.522878745280337,active,CHEMBL614725
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,7.522878745280337,active,CHEMBL614725
CHEMBL1643903,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC)cc1N,7.481486060122112,active,CHEMBL614725
CHEMBL4517656,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,7.481486060122112,active,CHEMBL614725
CHEMBL4167516,C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)NCCOCCOCCNC(=O)CCCC(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1OC)C(CCC(=O)OC)C3C,7.455931955649724,active,CHEMBL614725
CHEMBL1094709,O=C(CCCCCCC(=O)Nc1cccc(-n2cc(-c3ccccc3)nn2)c1)NO,7.397940008672037,active,CHEMBL614725
CHEMBL106653,CC[n+]1c(/C=c2\s/c(=C3/Sc4ccccc4N3C)c(=O)n2-c2ccccc2)sc2ccccc21.Cc1ccc(S(=O)(=O)[O-])cc1,7.397940008672037,active,CHEMBL614725
CHEMBL320647,C[C@@](O)(CCl)[C@H]1Cc2ccc3oc4c(N5CC[C@H](N)C5)c(F)cc5c(=O)c(C(=O)O)cn(c3c2O1)c45,7.397940008672037,active,CHEMBL614725
CHEMBL3216912,CC(C)NC(=N)c1ccc(-c2ccc(-c3nc4ccc(C(=N)NC(C)C)cc4s3)s2)cc1.Cl.Cl,7.397940008672037,active,CHEMBL614725
CHEMBL2335140,CN1CCN(CCCNc2cc3c(=O)n(CCN4CCOCC4)c(=O)c4c(NCCCN5CCN(C)CC5)cc5c(=O)n(CCN6CCOCC6)c(=O)c2c5c34)CC1,7.397940008672037,active,CHEMBL614725
CHEMBL490294,COc1cc(/C=C\c2ccc(OC)c(N)c2)cc(OC)c1.Cl,7.397940008672037,active,CHEMBL614725
CHEMBL4438343,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,7.397940008672037,active,CHEMBL614725
CHEMBL1094408,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,7.356547323513813,active,CHEMBL614725
CHEMBL4460245,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,7.337242168318426,active,CHEMBL614725
CHEMBL2047532,O=C(CCCO[N+](=O)[O-])Oc1ccccc1C(=O)Oc1ccc(-c2cc(=S)ss2)cc1,7.327902142064282,active,CHEMBL614725
CHEMBL2013119,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)[O-])c2)c(OC)c1.[Na+],7.301029995663981,active,CHEMBL614725
CHEMBL108793,CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1sc2ccccc2[n+]1CC.[I-],7.301029995663981,active,CHEMBL614725
CHEMBL2435247,CN1CCN(CCCn2c(=O)c3cc(NCCCN4CCOCC4)c4c(=O)n(CCCN5CCN(C)CC5)c(=O)c5cc(NCCCN6CCOCC6)c(c2=O)c3c54)CC1,7.301029995663981,active,CHEMBL614725
CHEMBL1272140,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,7.2839966563652,active,CHEMBL614725
CHEMBL3216447,Cl.Cl.c1cc2nc(-c3ccc(-c4nc5ccc(C6=NCCN6)cc5s4)s3)sc2cc1C1=NCCN1,7.221848749616356,active,CHEMBL614725
CHEMBL3216913,Cl.Cl.c1cc2nc(-c3ccc(-c4nc5ccc(C6=NCCN6)cc5s4)o3)sc2cc1C1=NCCN1,7.221848749616356,active,CHEMBL614725
CHEMBL594764,COc1ccc2c(c1)SC1=N/C(=C\c3sc4ccccc4[n+]3C)C=C(C)N12.[O-][Cl+3]([O-])([O-])[O-],7.221848749616356,active,CHEMBL614725
CHEMBL280643,CC(=O)[O-].CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1sc2ccccc2[n+]1CC,7.221848749616356,active,CHEMBL614725
CHEMBL1083152,CNc1nc(C)c(-c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)s1,7.207608310501746,active,CHEMBL614725
CHEMBL4100071,COc1cc2c(c(OC)c1OC)-c1cc3cc(CO)oc3cc1C(=O)CC2,7.1938200260161125,active,CHEMBL614725
CHEMBL4103889,COc1cc2c(c(OC)c1OC)-c1cc3cc(C(C)O)oc3cc1C(O)CC2,7.1938200260161125,active,CHEMBL614725
CHEMBL4464335,C=CC(=O)N1CC(NC(=O)Cn2c(C3CC3)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1,7.173925197299173,active,CHEMBL614725
CHEMBL108063,CCN1/C(=C/C=c2\s/c(=C\c3sc4ccccc4[n+]3CC)n(-c3ccccc3)c2=O)Sc2ccccc21.[I-],7.154901959985742,active,CHEMBL614725
CHEMBL2419515,Cc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,7.154901959985742,active,CHEMBL614725
CHEMBL4435076,CN1CC(Cc2ccc(N(C)C)cc2[N+](=O)[O-])C(=NO)C(Cc2ccc(N(C)C)cc2[N+](=O)[O-])C1,7.154901959985742,active,CHEMBL614725
CHEMBL1269246,CN1CCN(CCCCNc2cc3c(=O)n(CCCCN4CCN(C)CC4)c(=O)c4c(NCCCCN5CCN(C)CC5)cc5c(=O)n(CCCCN6CCN(C)CC6)c(=O)c2c5c34)CC1,7.136677139879544,active,CHEMBL614725
CHEMBL393760,COC1=CC(=O)c2c(COc3ccc(F)cc3F)c(C)n(C)c2C1=O,7.1249387366083,active,CHEMBL614725
CHEMBL524493,COc1cc(/C=C\c2ccc3c(ccn3C)c2)cc(OC)c1,7.096910013008057,active,CHEMBL614725
CHEMBL4064361,COc1cc(Br)c(/C=C2\CN(C)CC(=C\c3nc(C)c(C)nc3C)/C2=N\O)cc1OC,7.096910013008057,active,CHEMBL614725
CHEMBL1879463,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,7.072937756507,active,CHEMBL614725
CHEMBL210209,CC(C)(Cc1ncc[nH]1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,7.070581074285707,active,CHEMBL614725
CHEMBL205487,O=C(NC(=O)c1ccccc1[N+](=O)[O-])Nc1ccc(Sc2ncc(Br)cn2)cc1,7.0655015487564325,active,CHEMBL614725
CHEMBL391714,COC1=CC(=O)c2c(c(COc3c(F)cc(F)cc3F)c(C)n2C)C1=O,7.0655015487564325,active,CHEMBL614725
CHEMBL101871,C[C@]1([C@H]2Cc3ccc4oc5c(N6CC[C@H](N)C6)c(F)cc6c(=O)c(C(=O)O)cn(c4c3O2)c56)CO1,7.045757490560675,active,CHEMBL614725
CHEMBL4085902,COc1cc(Br)c(/C=C2\CC(C)CC(=C\c3nc(C)c(C)nc3C)/C2=N/O)cc1OC,7.045757490560675,active,CHEMBL614725
CHEMBL1172550,COc1cc(C(=O)/C=C/c2cn(C)c3ccccc23)cc(OC)c1OC,7.045757490560675,active,CHEMBL614725
CHEMBL4094546,Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,7.045757490560675,active,CHEMBL614725
CHEMBL2435249,CN1CCN(CCCn2c(=O)c3cc(NC[C@H]4CCCO4)c4c(=O)n(CCCN5CCN(C)CC5)c(=O)c5cc(NC[C@@H]6CCCO6)c(c2=O)c3c54)CC1,7.022276394711152,active,CHEMBL614725
CHEMBL203996,Nc1ccccc1C(=O)NC(=O)Nc1ccc(Sc2ncc(Br)cn2)cc1,7.022276394711152,active,CHEMBL614725
CHEMBL4089932,COc1cc2c(c(OC)c1OC)-c1cc3cc(C(C)O)oc3cc1C(=O)CC2,7.0,active,CHEMBL614725
CHEMBL1094710,O=C(CCCCCCC(=O)Nc1cccc(-n2cc(C3CCCCC3)nn2)c1)NO,7.0,active,CHEMBL614725
CHEMBL1289102,COc1ccc(-c2cc(C(=O)N/N=C(\C)c3ccc(OC)c(OC)c3)[nH]n2)cc1,7.0,active,CHEMBL614725
CHEMBL210390,Nc1cc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc2cn1,7.0,active,CHEMBL614725
CHEMBL467793,Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1,7.0,active,CHEMBL614725
CHEMBL468595,Nc1cccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)c1,7.0,active,CHEMBL614725
CHEMBL1094707,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(C3CCCCC3)nn2)c1)NO,7.0,active,CHEMBL614725
CHEMBL511749,CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1,7.0,active,CHEMBL614725
CHEMBL594283,CCOc1ccc2c(c1)SC1=N/C(=C\c3oc4ccccc4[n+]3C)C=C(C)N12.[O-][Cl+3]([O-])([O-])[O-],7.0,active,CHEMBL614725
CHEMBL1076939,COc1cc(-n2cc(-c3cccc(NC(=O)CCCCCCC(=O)NO)c3)nn2)ccc1F,7.0,active,CHEMBL614725
CHEMBL1091474,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(F)cc3)nn2)c1)NO,7.0,active,CHEMBL614725
CHEMBL2047533,O=C(CCC(=O)Oc1ccccc1C(=O)Oc1ccc(-c2cc(=S)ss2)cc1)OCCCCO[N+](=O)[O-],6.991399828238082,active,CHEMBL614725
CHEMBL235325,COC1=CC(=O)c2c(c(COc3ccccc3[N+](=O)[O-])c(C)n2C)C1=O,6.982966660701218,active,CHEMBL614725
CHEMBL2164993,CC(C)CCCCC/C=C/C=C/C(=O)N[C@H](C(=O)N[C@H]1CCCCNC(=O)/C=C/[C@H](C)NC1=O)[C@@H](C)O,6.9586073148417755,active,CHEMBL614725
CHEMBL1269245,CN1CCN(CCCNc2cc3c(=O)n(CCCN4CCN(C)CC4)c(=O)c4c(NCCCN5CCN(C)CC5)cc5c(=O)n(CCCN6CCN(C)CC6)c(=O)c2c5c34)CC1,6.9586073148417755,active,CHEMBL614725
CHEMBL403664,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,6.955695480824086,active,CHEMBL614725
CHEMBL1269247,CN1CCN(CCCCCNc2cc3c(=O)n(CCCCCN4CCN(C)CC4)c(=O)c4c(NCCCCCN5CCN(C)CC5)cc5c(=O)n(CCCCCN6CCN(C)CC6)c(=O)c2c5c34)CC1,6.917214629683549,active,CHEMBL614725
CHEMBL1092981,COC(=O)NNC(=O)/C(=C/c1ccc2ccccc2c1)c1cc(OC)c(OC)c(OC)c1,6.896196279044043,active,CHEMBL614725
CHEMBL351590,NP(=O)(OCc1ccc([N+](=O)[O-])o1)N(CCCl)CCCl,6.886056647693162,active,CHEMBL614725
CHEMBL2435250,CN1CCN(CCCn2c(=O)c3cc(NCC4CCOCC4)c4c(=O)n(CCCN5CCN(C)CC5)c(=O)c5cc(NCC6CCOCC6)c(c2=O)c3c54)CC1,6.863279432843593,active,CHEMBL614725
CHEMBL298445,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,6.856985199745905,active,CHEMBL614725
CHEMBL377603,CC(C)(Cc1ccc[nH]1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,6.853871964321763,active,CHEMBL614725
CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,6.847711655616942,active,CHEMBL614725
CHEMBL199360,CN(C)CC/N=C1\C=C(O)c2oc(-c3ccccc3)nc2C1=O,6.823908740944319,active,CHEMBL614725
CHEMBL200805,CN(C)CC/N=C1\C=C(O)c2nc(-c3ccccc3)oc2C1=O,6.823908740944319,active,CHEMBL614725
CHEMBL4085476,O=C1C=CCC(c2cc3c(c4ccccc24)CCCC3)O1,6.795880017344076,active,CHEMBL614725
CHEMBL72793,NP(=O)(OCc1ccc([N+](=O)[O-])o1)N(CCBr)CCBr,6.795880017344076,active,CHEMBL614725
CHEMBL393025,COC1=CC(=O)c2c(COc3ccc(N)cc3)c(C)n(C)c2C1=O,6.795880017344076,active,CHEMBL614725
CHEMBL3216239,Cl.Cl.c1cc(-c2ccc(-c3nc4ccc(C5=NCCN5)cc4s3)s2)ccc1C1=NCCN1,6.769551078621726,active,CHEMBL614725
CHEMBL2380834,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(F)cc1C(F)(F)F,6.769551078621726,active,CHEMBL614725
CHEMBL1084630,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)s1,6.761953896871206,active,CHEMBL614725
CHEMBL46817,Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)s1,6.752026733638194,active,CHEMBL614725
CHEMBL235326,COC1=CC(=O)c2c(COc3ccccc3[N+](=O)[O-])c(C)n(C)c2C1=O,6.749579997691106,active,CHEMBL614725
CHEMBL502199,COc1cc(/C=C\c2ccc(OC)c(N)c2)cc(OCCO)c1.Cl,6.7447274948966935,active,CHEMBL614725
CHEMBL373195,Cc1nc2c(s1)C(O)=C/C(=N\CCN(C)C)C2=O,6.7447274948966935,active,CHEMBL614725
CHEMBL4554359,Oc1ccc2[nH]cc(C(c3c(Cl)c(Cl)c(C(c4c[nH]c5ccc(O)cc45)c4c[nH]c5ccc(O)cc45)c(Cl)c3Cl)c3c[nH]c4ccc(O)cc34)c2c1,6.721246399047171,active,CHEMBL614725
CHEMBL236820,COC1=CC(=O)c2c(COc3ccc(C#N)cc3)c(C)n(C)c2C1=O,6.716698771296451,active,CHEMBL614725
CHEMBL1088735,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(Cc3ccc(O)cc3)nn2)c1)NO,6.698970004336019,active,CHEMBL614725
CHEMBL493188,CCN(CC)c1ccc(/C=N/NC(=S)Nc2ccccc2)c(O)c1,6.698970004336019,active,CHEMBL614725
CHEMBL4214675,[O-][S+](CC#Cc1cccnc1C#CCO)c1c(F)c(F)c(F)c(F)c1F,6.698970004336019,active,CHEMBL614725
CHEMBL491277,COc1cc(/C=C\c2ccc3cc[nH]c3c2)cc(OC)c1,6.698970004336019,active,CHEMBL614725
CHEMBL490295,COc1cc(/C=C\c2ccc3[nH]ccc3c2)cc(OC)c1,6.698970004336019,active,CHEMBL614725
CHEMBL4436271,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,6.688246138944246,active,CHEMBL614725
CHEMBL2380829,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1cccc(F)c1F,6.679853713888947,active,CHEMBL614725
CHEMBL505363,C=C[C@]1(C)[C@@H](C(=C)C=O)[C@@H](OC(=O)C(C)(O)CC)[C@@H]2C(=C)C(=O)O[C@H]1[C@H]2OC(C)=O,6.6777807052660805,active,CHEMBL614725
CHEMBL369474,COc1cc2c(c3oc4c(O)cccc4c(=O)c13)C[C@H]([C@@]1(C)CO1)O2,6.6777807052660805,active,CHEMBL614725
CHEMBL2380837,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1cc(F)cc(C(F)(F)F)c1,6.675717544702308,active,CHEMBL614725
CHEMBL237620,COC1=CC(=O)c2c(COc3c(F)cc(F)cc3F)c(C)n(C)c2C1=O,6.6736641390712474,active,CHEMBL614725
CHEMBL463298,C=C1C(=O)O[C@H]2[C@@H](OC(C)=O)[C@@H]1[C@H](OC(=O)C(C)(O)CC)[C@H](C(=C)C=O)[C@@]2(C)[C@@H]1CO1,6.657577319177793,active,CHEMBL614725
CHEMBL1084715,CCNc1nc(C)c(-c2ccnc(Nc3ccc(CNC(C)=O)cc3)n2)s1,6.638272163982407,active,CHEMBL614725
